;scaler;scaler_object;pca;pca_object;umap;umap_object;log;log_object;fit_time;fit_time_std;score_time;score_time_std;test_score;test_score_std
124;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.02476391792297363;0.0034202674603494676;0.001004648208618164;6.739448449727918e-06;0.6372934240988181;0.00010558559763805562
125;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.032127904891967776;0.003792349771542222;0.0010159969329833984;5.403858999515482e-05;0.5317521255709865;0.024002418432571188
126;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.032356977462768555;0.004635194826974591;0.0010139942169189453;3.817795449027219e-05;0.5317521255709865;0.024002418432571188
127;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.032012557983398436;0.0035081841885625394;0.0013208389282226562;0.0012184238388677556;0.5317521255709865;0.024002418432571188
128;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.1,);UMAP(n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03154973983764649;0.004434422658163318;0.0012981414794921875;0.0008072059297150025;0.5317521255709865;0.024002418432571188
129;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.021890544891357423;0.003629243862054752;0.001298809051513672;0.0007944716445062505;0.6372934240988181;0.00010558559763805562
130;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.022473526000976563;0.002504834576860599;0.0005291461944580078;0.0008078188127549984;0.6372934240988181;0.00010558559763805562
131;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.021870183944702148;0.0031264142571077276;0.0014741897583007812;0.0006589388793823589;0.6372934240988181;0.00010558559763805562
132;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.021947383880615234;0.0018270615408930667;0.0013014316558837891;0.0007760795450836323;0.6372934240988181;0.00010558559763805562
133;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.032482576370239255;0.001934976102818139;0.0013532161712646485;0.000729692322597308;0.5028597938866308;0.029592342678133744
134;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.032488250732421876;0.0033502507420091225;0.0009252071380615234;0.00042777258926002184;0.5028597938866308;0.029592342678133744
135;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03364219665527344;0.003923135387165609;0.0008915901184082031;0.0005791112668438916;0.5028309046767507;0.029546448434166424
136;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03319997787475586;0.00429843319901722;0.001496744155883789;0.0011660357666906783;0.5028309046767507;0.029546448434166424
137;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.021737432479858397;0.0024601446078752662;0.0012161731719970703;0.0007865856389724193;0.6372934240988181;0.00010558559763805562
138;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.021747398376464843;0.003067750442663823;0.0012013435363769532;0.0008037574493774178;0.6372934240988181;0.00010558559763805562
139;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.021850061416625977;0.002085168326921254;0.0012305736541748046;0.0009223463801176665;0.6372934240988181;0.00010558559763805562
140;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.021098995208740236;0.0027159002105741014;0.0010498523712158202;0.0001268432014062463;0.6372934240988181;0.00010558559763805562
141;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.030438947677612304;0.005133850520544289;0.0014454841613769532;0.0016725643206363884;0.5272447786258911;0.01743797455557775
142;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.03061957359313965;0.004917682541723427;0.0010182380676269532;3.705659833990214e-05;0.5272447786258911;0.01743797455557775
143;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.03009486198425293;0.005684997577223281;0.0010631561279296875;0.00019589951523280415;0.5272447786258911;0.01743797455557775
144;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=50,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=50, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.029996538162231447;0.0052617027659580965;0.0009944438934326172;0.0005382574508455589;0.5272447786258911;0.01743797455557775
145;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.0415196418762207;0.005232988922516745;0.0013091087341308594;0.000750894197133755;0.6372934240988181;0.00010558559763805562
146;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.04285893440246582;0.004204215238304771;0.0012469291687011719;0.0008788345559337007;0.6372934240988181;0.00010558559763805562
147;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.043912315368652345;0.004657358941225453;0.00140380859375;0.000981931206197245;0.6372934240988181;0.00010558559763805562
148;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.04372076988220215;0.007126797557778504;0.001226329803466797;0.001008198245584196;0.6372934240988181;0.00010558559763805562
149;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.047912979125976564;0.01095498826496149;0.001221036911010742;0.0007790516166610254;0.5086097942100799;0.005787174719562895
150;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.045098161697387694;0.013507419596108674;0.0010124683380126954;4.13168872912725e-05;0.5087253635702055;0.006119524352339156
151;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.04547758102416992;0.011070200212946267;0.0013010978698730468;0.0008348334670711429;0.5087253635702055;0.006119524352339156
152;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.1,);UMAP(n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.04534811973571777;0.012250123096588822;0.00134124755859375;0.000837582058101545;0.5087253635702055;0.006119524352339156
153;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.04445505142211914;0.0068278511323339505;0.0012010097503662109;0.0007993372826589556;0.6372934240988181;0.00010558559763805562
154;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.04505510330200195;0.004592408935858178;0.0012033939361572265;0.0008014911015494959;0.6372934240988181;0.00010558559763805562
155;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.04416027069091797;0.006033902280566462;0.0010038852691650391;7.591151711323699e-06;0.6372934240988181;0.00010558559763805562
156;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.04658122062683105;0.0048717541232011045;0.0015999317169189454;0.000979025006587104;0.6372934240988181;0.00010558559763805562
157;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.051027107238769534;0.007812438459126037;0.0012046337127685548;0.0013726003751325035;0.5195884827626531;0.006936074108867668
158;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.046238946914672854;0.006972606376480352;0.0010028362274169921;8.36519708999191e-06;0.519559589379238;0.006909554934627405
159;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.0468536376953125;0.008827206209597566;0.0013275146484375;0.0008903325368380672;0.5196462695294836;0.006788704234668976
160;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=0.5,);UMAP(min_dist=0.5, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.047553300857543945;0.007362960429458972;0.0012447357177734375;0.0007693771552033708;0.5196462695294836;0.006788704234668976
161;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.048088598251342776;0.003612336815823688;0.0011053085327148438;0.00040111013437112316;0.6372934240988181;0.00010558559763805562
162;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);0.04875779151916504;0.003971822177794345;0.001625967025756836;0.0010113947639531318;0.6372934240988181;0.00010558559763805562
163;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);0.05002350807189941;0.003142312001789287;0.0014466285705566407;0.0009269562570875506;0.6372934240988181;0.00010558559763805562
164;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);0.04947214126586914;0.002903276477684337;0.001184368133544922;0.001461650103848358;0.6372934240988181;0.00010558559763805562
165;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.046530866622924806;0.011836995383131281;0.0008103370666503907;0.0008113868369927339;0.5121635259493509;0.012091701782797958
166;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);0.04747471809387207;0.011023144701934454;0.0013503074645996095;0.0007525742236914604;0.5121635259493509;0.012091701782797958
167;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.047907686233520506;0.01070247811142472;0.00112457275390625;0.0003899974597208693;0.5121635259493509;0.012091701782797958
168;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=5,min_dist=1.0,);UMAP(min_dist=1.0, n_components=10, n_neighbors=5, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";0.046985816955566403;0.011224248187128742;0.001430654525756836;0.0012076360433939904;0.5121635259493509;0.012091701782797958
169;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=10,n_neighbors=20,min_dist=0.1,);UMAP(n_components=10, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);0.05629115104675293;0.011060118627922888;0.0014636993408203125;0.0016699583264588084;0.6372934240988181;0.00010558559763805562
