;scaler;scaler_object;pca;pca_object;umap;umap_object;log;log_object;test_BIC;test_BIC_std;test_sensitivity;test_sensitivity_std;test_specificity;test_specificity_std;test_NPV;test_NPV_std;test_PPV;test_PPV_std;test_balanced_accuracy;test_balanced_accuracy_std;test_f1;test_f1_std
279;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.80071189823482;0.0;0.5237237237237238;0.0;0.471313672922252;0.0;0.3565922920892495;0.0;0.6388278388278388;0.0;0.4975186983229879;0.0;0.5755775577557756;0.0
280;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=0.5,);UMAP(min_dist=0.5, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.80071189823482;0.0;0.5237237237237238;0.0;0.471313672922252;0.0;0.3565922920892495;0.0;0.6388278388278388;0.0;0.4975186983229879;0.0;0.5755775577557756;0.0
281;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
282;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
283;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
284;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
285;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.35667074002433;0.0;0.5192192192192192;0.0;0.49651474530831097;0.0;0.3664424218440839;0.0;0.6480509745127436;0.0;0.5078669822637651;0.0;0.5765255085028343;0.0
286;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);52.35667074002433;0.0;0.5192192192192192;0.0;0.49651474530831097;0.0;0.3664424218440839;0.0;0.6480509745127436;0.0;0.5078669822637651;0.0;0.5765255085028343;0.0
287;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.35667074002433;0.0;0.5192192192192192;0.0;0.49651474530831097;0.0;0.3664424218440839;0.0;0.6480509745127436;0.0;0.5078669822637651;0.0;0.5765255085028343;0.0
288;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=10,min_dist=1.0,);UMAP(min_dist=1.0, n_components=5, n_neighbors=10, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.35667074002433;0.0;0.5192192192192192;0.0;0.49651474530831097;0.0;0.3664424218440839;0.0;0.6480509745127436;0.0;0.5078669822637651;0.0;0.5765255085028343;0.0
289;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
290;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
291;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
292;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
293;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";51.13555755494548;0.0;0.5213213213213214;0.0;0.5399463806970509;0.0;0.3871587850826605;0.0;0.669236700077101;0.0;0.5306338510091861;0.0;0.5860904794058069;0.0
294;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);51.13555755494548;0.0;0.5213213213213214;0.0;0.5399463806970509;0.0;0.3871587850826605;0.0;0.669236700077101;0.0;0.5306338510091861;0.0;0.5860904794058069;0.0
295;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";51.13555755494548;0.0;0.5213213213213214;0.0;0.5399463806970509;0.0;0.3871587850826605;0.0;0.669236700077101;0.0;0.5306338510091861;0.0;0.5860904794058069;0.0
296;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.001,);UMAP(min_dist=0.001, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";51.13555755494548;0.0;0.5213213213213214;0.0;0.5399463806970509;0.0;0.3871587850826605;0.0;0.669236700077101;0.0;0.5306338510091861;0.0;0.5860904794058069;0.0
297;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
298;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
299;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
300;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
301;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.50930988815919;0.0;0.5225225225225225;0.0;0.48471849865951744;0.0;0.3624699278267843;0.0;0.6442058496853017;0.0;0.50362051059102;0.0;0.577018736527939;0.0
302;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);52.50930988815919;0.0;0.5225225225225225;0.0;0.48471849865951744;0.0;0.3624699278267843;0.0;0.6442058496853017;0.0;0.50362051059102;0.0;0.577018736527939;0.0
303;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.50930988815919;0.0;0.5225225225225225;0.0;0.48471849865951744;0.0;0.3624699278267843;0.0;0.6442058496853017;0.0;0.50362051059102;0.0;0.577018736527939;0.0
304;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.01,);UMAP(min_dist=0.01, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.50930988815919;0.0;0.5225225225225225;0.0;0.48471849865951744;0.0;0.3624699278267843;0.0;0.6442058496853017;0.0;0.50362051059102;0.0;0.577018736527939;0.0
305;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
306;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
307;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
308;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
309;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.41217588480065;0.0;0.5003003003003003;0.0;0.5281501340482574;0.0;0.371838429596074;0.0;0.6543597800471328;0.0;0.5142252171742788;0.0;0.5670524166099389;0.0
310;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);52.41217588480065;0.0;0.5003003003003003;0.0;0.5281501340482574;0.0;0.371838429596074;0.0;0.6543597800471328;0.0;0.5142252171742788;0.0;0.5670524166099389;0.0
311;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.41217588480065;0.0;0.5003003003003003;0.0;0.5281501340482574;0.0;0.371838429596074;0.0;0.6543597800471328;0.0;0.5142252171742788;0.0;0.5670524166099389;0.0
312;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.1,);UMAP(n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.41217588480065;0.0;0.5003003003003003;0.0;0.5281501340482574;0.0;0.371838429596074;0.0;0.6543597800471328;0.0;0.5142252171742788;0.0;0.5670524166099389;0.0
313;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=0.1,);LogisticRegression(C=0.1, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
314;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1.0,);LogisticRegression(max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
315;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=100,);LogisticRegression(C=100, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
316;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight=None,C=1000,);LogisticRegression(C=1000, max_iter=1000, random_state=123);42.9901775590218;0.0;1.0;0.0;0.0;0.0;;;0.6410009624639076;0.0;0.5;0.0;0.7812316715542521;0.0
317;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=0.1,);"LogisticRegression(C=0.1, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.21790787808356;0.0;0.5411411411411411;0.0;0.46273458445040216;0.0;0.36093684650773733;0.0;0.6426533523537803;0.0;0.5019378627957716;0.0;0.5875448320834692;0.0
318;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1.0,);LogisticRegression(class_weight='balanced', max_iter=1000, random_state=123);52.21790787808356;0.0;0.5411411411411411;0.0;0.46273458445040216;0.0;0.36093684650773733;0.0;0.6426533523537803;0.0;0.5019378627957716;0.0;0.5875448320834692;0.0
319;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=100,);"LogisticRegression(C=100, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.21790787808356;0.0;0.5411411411411411;0.0;0.46273458445040216;0.0;0.36093684650773733;0.0;0.6426533523537803;0.0;0.5019378627957716;0.0;0.5875448320834692;0.0
320;QuantileTransformer();QuantileTransformer();PCA(n_components=2,);PCA(n_components=2, random_state=123);UMAP(n_components=5,n_neighbors=20,min_dist=0.2,);UMAP(min_dist=0.2, n_components=5, n_neighbors=20, random_state=123, tqdm_kwds={'bar_format': '{desc}: {percentage:3.0f}%| {bar} {n_fmt}/{total_fmt} [{elapsed}]', 'desc': 'Epochs completed', 'disable': True});LogisticRegression(class_weight='balanced',C=1000,);"LogisticRegression(C=1000, class_weight='balanced', max_iter=1000,
                   random_state=123)";52.21790787808356;0.0;0.5411411411411411;0.0;0.46273458445040216;0.0;0.36093684650773733;0.0;0.6426533523537803;0.0;0.5019378627957716;0.0;0.5875448320834692;0.0
